INFO:root:Send to 192.168.1.2:15600 -> JOIN yussef 123
INFO:root:Send to 192.168.1.2:15600 -> JOIN yussef 123456
INFO:root:Send to 192.168.1.2:15600 -> JOIN yussef 123
INFO:root:Received from 192.168.1.2 -> join-success
INFO:root:Send to 192.168.1.2:15600 -> LOGIN yussef 123 15600
INFO:root:Received from 192.168.1.2 -> login-account-not-exist
INFO:root:Send to 192.168.1.2:15600 -> LOGIN yussef 123 61154
INFO:root:Received from 192.168.1.2 -> login-account-not-exist
INFO:root:Send to 192.168.1.2:15600 -> LOGIN yussef 123 15600
INFO:root:Received from 192.168.1.2 -> login-account-not-exist
INFO:root:Send to 192.168.1.2:15600 -> JOIN yussef 123
INFO:root:Received from 192.168.1.2 -> join-success
INFO:root:Send to 192.168.1.2:15600 -> LOGIN yussef 123 61190
INFO:root:Received from 192.168.1.2 -> login-account-not-exist
INFO:root:Send to 192.168.1.2:15600 -> JOIN yussef 123
INFO:root:Received from 192.168.1.2 -> join-success
INFO:root:Send to 192.168.1.2:15600 -> LOGIN yussef 123 55801
INFO:root:Received from 192.168.1.2 -> login-success
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15600 -> SEARCH usef
INFO:root:Received from 192.168.1.6 -> search-success 192.168.1.6:56700
INFO:root:Send to 192.168.1.6:56700 -> CHAT-REQUEST 56764 ismail
INFO:root:Received from 192.168.1.6 -> CHAT-REQUEST 56764 ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6 -> OK usef
INFO:root:Received from 192.168.1.6:56700 -> OK usef
INFO:root:Send to 192.168.1.6:56764 -> OK
INFO:root:Received from None -> OK
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:56764 -> hello
INFO:root:Received from None -> hello
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:56700 -> hi
INFO:root:Received from 192.168.1.6 -> hi
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
INFO:root:Send to 192.168.1.6:15500 -> HELLO usef
INFO:root:Send to 192.168.1.6:15500 -> HELLO ismail
